-58.832957531756	175.60311639417	-1.5208458055191
-58.964873482888	175.70158222854	-1.5134868006365
-59.74752300342	175.36714375779	-1.5019473734913
-59.873535042042	175.55501735971	-1.4860895342406
-60.424740045044	175.38257145262	-1.4697881369613
-60.988564804479	175.17730946367	-1.4506657255996
-62.362703178237	174.38278067346	-1.430058653838
-63.711488064942	173.63337454583	-1.4074930916612
-64.811390307473	173.15429904	-1.3520827456983
-66.119547087959	172.54534961569	-1.3191195403244
-66.92497621184	172.27265872238	-1.2567956349018
-68.001372375089	171.83496085252	-1.2136462663512
-69.212053222928	171.3183460312	-1.1418780346224
-69.86989142017	171.10335490241	-1.0900873035609
-70.627936717827	170.64144672417	-1.0105749325369
-71.291681183825	170.24058045473	-0.9627340328858
-71.785237939071	169.641509551	-0.90062926432751
-72.500478088252	168.88454926507	-0.84643389538315
-72.670138506361	168.39623220472	-0.80038542453869
-72.999587508394	167.60310373358	-0.74304238290657
-73.315669470719	166.7150098528	-0.69617263697485
-73.312767404876	166.22073464323	-0.65106773838027
-73.236036038411	165.65552909163	-0.60681650088418
-72.987212578971	165.04119777153	-0.54287296256048
-72.638002599839	164.60660657879	-0.51222272405471
-71.964111699356	164.4727152841	-0.47523254295568
-71.566580824056	164.11191389039	-0.4536818515651
-70.413055111811	164.3449241556	-0.42209105302168
-69.91363403483	164.14906282222	-0.39227039357168
-69.109767563228	164.3540178533	-0.3774307889927
-68.245448504219	164.78671578857	-0.35204875784605
-67.941471234954	164.77767041552	-0.35534709271139
-66.914282666698	165.11171053948	-0.33651486227744
-66.157823300639	165.34348061455	-0.33009416076789
-66.089322694584	165.124603834	-0.3406497416799
-64.687230022849	165.56193653021	-0.32873088209704
-64.342225356078	165.06853341257	-0.31676820041236
-63.03968786327	165.3028660718	-0.32911867632467
-62.312445537226	164.8511397726	-0.3212350913097
-61.149934394642	164.52697301032	-0.32490664862511
-60.095131126337	163.85111605456	-0.3172313365678
-58.552667647151	163.05488001982	-0.34043825345888
-56.936713523496	161.98685746923	-0.34071126878802
-55.741962264744	160.44407613381	-0.33904048303494
-53.991894871725	159.02975753652	-0.33275437559332
-52.251760712181	157.38703763725	-0.32664963725711
-50.250161522157	155.62008206354	-0.32253083197316
-48.489615362057	153.43025496317	-0.31888765574671
-46.132166714642	151.45741380154	-0.31648384087769
-44.303967981169	148.77800018569	-0.31225794706619
-41.706581095636	146.47638192281	-0.31020750594485
-39.283535160444	143.79595052653	-0.30332118924004
-36.909249417927	140.84837121102	-0.30156381325334
