207.62170158448  -109.24178284544	-1.2864823460793	168.58386230469	29.167974472046	-1.0734188266139
208.76364977485  -112.38507328977	-1.2897392885849	168.91363525391	29.415451049805	-1.0741620969094
209.33115441816  -115.87939662651	-1.2926240919399	168.80879211426	29.336767196655	-1.0748877643519
210.33986643909  -118.99877279427	-1.2955216521326	168.90106201172	29.406009674072	-1.0756820994472
211.36645301688  -122.08976161413	-1.2955990655013	168.68394470215	29.243078231812	-1.0765781357938
212.33515288963  -125.23370589007	-1.2944491325595	168.76704406738	29.305446624756	-1.0775563578023
213.19602164841  -128.48502568977	-1.2938089504995	168.43074035645	29.053064346313	-1.0786538917361
213.99853859649  -131.81656607975	-1.2946127097481	168.70362854004	29.25785446167	-1.0797626602091
214.84403643062  -135.15654320747	-1.2963319024536	168.41160583496	29.038715362549	-1.0808581597184
215.66932186576  -138.55278430491	-1.2984691972775	168.56938171387	29.157108306885	-1.0819751468798
216.72142464802  -141.9206414291	-1.2995597146556	168.6908416748	29.248254776001	-1.0829268950659
217.81099207693  -145.19044928978	-1.2984491482736	168.72842407227	29.276458740234	-1.0837696150356
218.6348165353  -148.68962476163	-1.2978600066975	168.66250610352	29.226993560791	-1.0845854505435
219.68012598442  -152.04688686237	-1.2977593851641	168.55706787109	29.147869110107	-1.0854315950468
221.05926453324  -155.37826524071	-1.294464675439	168.50151062012	29.10618019104	-1.0862949972149
221.82071862766  -158.97900934791	-1.2920216417592	168.42300415039	29.04726600647	-1.0871576374024
222.8174044257  -162.41210353723	-1.2921526142281	168.51895141602	29.11926651001	-1.0879479125023
223.66220858006  -165.96291325959	-1.2931782428595	168.62869262695	29.201614379883	-1.0885863602153
224.79181196259  -169.29919531693	-1.2935151573606	168.47543334961	29.086608886719	-1.0891901959184
225.39190945371  -173.02978841138	-1.2955182778752	168.546875	29.140222549438	-1.0897730460345
226.44081102156  -176.41756583301	-1.2984287804193	168.84359741211	29.36289024353	-1.0901394861163
227.74794145121  -179.60136885604	-1.2967846656536	168.58319091797	29.167474746704	-1.0904522398508
228.54102137787  -183.16089159738	-1.2949776694876	168.60137939453	29.181118011475	-1.090830369463
229.58631464997  -186.52053874045	-1.2946602301001	168.48248291016	29.09189414978	-1.091209164314
231.31308257806  -189.66705568914	-1.2888622953667	168.6364440918	29.207437515259	-1.09152663568
232.14997538777  -193.15735861251	-1.2825301912349	168.29069519043	28.947971343994	-1.091889226823
232.67127661333  -196.87391944853	-1.284009093517	168.41093444824	29.038198471069	-1.0923020884966
233.19365314943  -200.57856477255	-1.2914097213152	168.71221923828	29.264297485352	-1.0924821691992
234.42031982126  -203.74143407051	-1.2961106467758	168.49913024902	29.104381561279	-1.0925952007132
235.59531861133  -206.92909299439	-1.2949052996402	168.56669616699	29.155096054077	-1.092743593769
236.31373364856  -210.447363823	-1.2945167221109	169.15014648438	29.592937469482	-1.0925792069221
237.66989799004  -213.47469636021	-1.292773031599	168.91105651855	29.413509368896	-1.0922675754613
238.57757001725  -216.82649638474	-1.2894646370292	168.49467468262	29.101043701172	-1.092251573742
239.30634931758  -220.30200628367	-1.2898649771716	168.18460083008	28.868358612061	-1.0925394072209
240.0368839256  -223.76570961815	-1.2932801085618	168.53506469727	29.131357192993	-1.0927727955661
241.20834021184  -226.88695401516	-1.2946554695946	168.73435974121	29.280908584595	-1.0927394375231
242.44367976571  -230.36406718912	-1.2921667336613	168.49417114258	29.100671768188	-1.0927174712219
243.47562869126  -233.56758384091	-1.2888361522456	168.87126159668	29.383646011353	-1.0926241742378
244.47302666045  -236.78652374867	-1.2861740310638	168.77603149414	29.312183380127	-1.092409446615
244.98499912859  -240.35965908162	-1.2879089919646	168.56819152832	29.156213760376	-1.0923353168671
245.93621004977  -243.59287796452	-1.2916801103387	168.41610717773	29.042079925537	-1.092415956069
246.88057170729  -246.8206665439	-1.2932990056929	168.67259216309	29.234558105469	-1.0924369526833
247.67799938524  -250.14831624072	-1.2949257081739	168.83190917969	29.354114532471	-1.0922711231843
248.2262485215  -253.6529481365	-1.2993952935491	168.87324523926	29.385143280029	-1.0920269193744
249.09039671228  -256.91019970199	-1.3043259836906	168.89443969727	29.401042938232	-1.0917710777047
250.19818474665  -259.97382982977	-1.3051835440467	168.50805664063	29.111087799072	-1.0916933608227
251.09820769855  -263.18278105495	-1.3038635388887	168.59808349609	29.178646087646	-1.0917463426308
252.01543677175  -266.36855416669	-1.3027780608175	168.64672851563	29.215145111084	-1.0917346796179
253.19813946914  -269.34450905773	-1.2996224336105	168.55088806152	29.143230438232	-1.091744316486
254.0479163219  -272.55997191845	-1.2962715798073	168.25666809082	28.922430038452	-1.0919223610543
255.13625964661  -275.58601421541	-1.2933798931791	168.28855895996	28.946365356445	-1.09219719087
255.95469103563  -278.80430252141	-1.2912541858413	168.49678039551	29.102630615234	-1.0923436194308
256.58707114293  -282.15220439351	-1.2929613487728	168.46253967285	29.076929092407	-1.0924015517142
257.61377217445  -285.1938672351	-1.2946563928062	168.45202636719	29.069042205811	-1.0924706980047
258.85882887441  -288.060720584	-1.291684309515	168.67462158203	29.236083984375	-1.0924378184264
259.61639341764  -291.28302041089	-1.2887995387474	168.56384277344	29.152954101563	-1.0923574944221
260.79677209501  -294.17761062096	-1.2861307182258	168.70220947266	29.25678062439	-1.0922671488015
261.49077058062  -297.42687716927	-1.2845286040547	168.58619689941	29.169727325439	-1.0921732882471
262.21864429017  -300.64070952737	-1.2867392732586	168.35026550293	28.992681503296	-1.0922380448166
263.22860770524  -303.63233335094	-1.2881840951571	168.51078796387	29.113132476807	-1.0923268542876
263.87946505595  -306.88300902868	-1.290025633843	168.81492614746	29.341375350952	-1.0922052662663
264.98443319602  -309.78241919204	-1.2908565782143	168.63580322266	29.206951141357	-1.0920401749173
265.72564985492  -312.94425769471	-1.2907741924939	168.88584899902	29.394598007202	-1.0918541327188
266.50275316207  -316.06892856899	-1.2925645603192	168.6696472168	29.232351303101	-1.0916707516644
267.45266801556  -319.05336776677	-1.2934966149598	168.5517578125	29.143884658813	-1.0916468411648
268.01628973468  -322.31740939168	-1.2958339196859	168.70585632324	29.259521484375	-1.0916093644558
269.21457113422  -325.09454853707	-1.2963459688426	168.50959777832	29.11224937439	-1.0915967695911
270.30014215945  -327.9453827092	-1.29213559383	168.75344848633	29.295232772827	-1.0915639029804
270.70712787131  -331.29540807837	-1.2921572904852	168.62120056152	29.195989608765	-1.0914891685089
271.34781966547  -334.46021439385	-1.2973479775835	168.55738830566	29.148113250732	-1.0915065888175
272.25826662279  -337.41193744118	-1.3008794485642	168.6549987793	29.221363067627	-1.0915090828188
273.43354169644  -340.15387866936	-1.2991936141883	168.39117431641	29.023376464844	-1.0915870640225
274.69924185321  -342.81700960559	-1.292172302822	168.73510742188	29.281469345093	-1.0916223977599
274.91853735343  -344.81347785463	-1.2879359396289	168.8934173584	29.400278091431	-1.0914397309476
275.73706300066  -343.61386819154	-1.2795113803717	168.44325256348	29.062459945679	-1.0914021294793
276.05550910161  -334.67164574616	-1.0137440870008	168.31117248535	28.96333694458	-1.0916193856618
276.31242828499  -333.8389787212	-0.98218976756392	168.4248046875	29.048614501953	-1.0918277046218
276.94687719944  -327.59238660608	-0.19809311317452	168.72288513184	29.272302627563	-1.0918407726012
277.52271883449  -327.21689759233	-0.13310094740159	169.03009033203	29.502841949463	-1.0915902816333
277.49448125667  -327.33814788534	-0.088752045923635	168.45516967773	29.071401596069	-1.0914799192785
278.2400943918  -326.92457471131	-0.052034459991312	168.74180603027	29.286499023438	-1.0914990264641
278.84954839189  -326.65974473815	-0.0084904272535498	168.62396240234	29.198064804077	-1.0914470625001
279.66955454652  -326.27800238333	0.035763836330063	168.47354125977	29.085189819336	-1.0915165376313
279.75473818438  -326.47900902889	0.062626020920091	168.73941040039	29.284702301025	-1.0915294346014
279.9323365743  -326.63402873098	0.064425686261587	168.80625915527	29.334869384766	-1.0913992373133
280.49174419858  -326.52501803436	0.062577295484591	168.3447265625	28.988515853882	-1.0914537988859
280.84316151695  -326.58963646036	0.060773779695548	168.65994262695	29.225063323975	-1.0915642746741
281.21054656951  -326.33759939525	0.066021998183518	168.76341247559	29.302709579468	-1.0914868648825
281.07550416706  -326.27782003466	0.080572341111457	169.0281829834	29.50140953064	-1.0912556698175
281.58723396209  -326.23649931164	0.080572341111457	168.60975646973	29.187412261963	-1.0911138406539
282.09225254669  -326.19572049974	0.080572341111457	168.38566589355	29.019241333008	-1.0912620331492
282.59064793673  -326.15547649193	0.080572341111457	168.52867126465	29.126552581787	-1.0914338263078
283.0825069938  -326.11576027439	0.080572341111457	168.43678283691	29.057598114014	-1.0915725406562
278.18185424805  -269.87658691406	0	168.75344848633	29.295246124268	-1.0916011121777
277.91740572047  -270.07501478856	0	168.7918548584	29.324062347412	-1.0914750297887
278.11360965638  -269.92774832062	0	168.64743041992	29.215679168701	-1.0914054860001
278.09645118747  -269.94057630959	0	168.79719543457	29.328063964844	-1.0913378143948
277.98008273073  -270.0278868052	0	168.65469360352	29.221124649048	-1.0912746240435
278.11175342671  -269.92899821723	0	168.71957397461	29.269821166992	-1.0912497975746
278.1353655362  -269.91126780477	0	168.80247497559	29.33203125	-1.0911640566666
278.11235355055  -269.92847135385	0	168.54594421387	29.139520645142	-1.0911633677157
278.04330337447  -269.98028601492	0	168.74816894531	29.29128074646	-1.0911852192657
278.18928332506  -269.87069469141	0	168.72959899902	29.277347564697	-1.0911285160711
277.95046835372  -270.04988883191	0	168.6156463623	29.191827774048	-1.0911354209913
278.40943080274  -269.70545378426	0	168.74739074707	29.290689468384	-1.091134134273
278.09314984638  -269.94278342636	0	168.76608276367	29.304714202881	-1.0910697629164
278.10710008105  -269.93227947263	0	168.73942565918	29.284713745117	-1.0910154042169
278.35835821348  -269.74372515636	0	168.67030334473	29.232845306396	-1.0910084865592
278.02871847732  -269.99107045632	0	168.81344604492	29.340259552002	-1.0909705132503
278.23030542578  -269.83979332147	0	168.57582092285	29.161945343018	-1.0909800787017
278.34635358595  -269.75273021571	0	169.02799987793	29.501277923584	-1.0908937973161
277.86682854656  -270.11257618639	0	168.70457458496	29.258563995361	-1.0907644369416
278.45893870766  -269.66823538207	0	168.72229003906	29.271854400635	-1.0907775318145
277.83709626994  -270.13487933126	0	168.96839904785	29.456548690796	-1.0906764423302
278.22791518313  -269.84160203411	0	168.6390838623	29.209415435791	-1.0906246742524
277.96516234038  -270.03878399408	0	168.84413146973	29.363286972046	-1.0906302525997
278.11505993889  -269.92630354008	0	168.95394897461	29.445705413818	-1.0905021776286
277.96608115869  -270.03808609654	0	168.48222351074	29.091701507568	-1.0905464338521
278.11089641696  -269.92941505116	0	169.07479858398	29.536396026611	-1.0905317177592
278.26731783727  -269.81205121397	0	168.4563293457	29.072271347046	-1.0905384529062
277.88946100097  -270.09559863817	0	168.85433959961	29.370946884155	-1.0906366215492
277.95819423578  -270.04402307621	0	168.59350585938	29.175210952759	-1.0906733098294
277.97362072335  -270.03247138028	0	168.74682617188	29.290271759033	-1.0907526765939
278.12223663005  -269.92091723225	0	168.60005187988	29.180124282837	-1.0908256505878
277.89472418843  -270.09167411929	0	168.74531555176	29.289133071899	-1.0908924456118
278.18619899884  -269.87291410251	0	168.89283752441	29.399837493896	-1.0908274097141
277.80135658583  -270.16171355611	0	168.51600646973	29.117053985596	-1.090869535793
278.09086929557  -269.94448101303	0	168.59315490723	29.174945831299	-1.0910356336576
278.06849634544  -269.96125853311	0	168.61114501953	29.188442230225	-1.0911476076165
277.93646430063  -270.06032014901	0	168.75579833984	29.297002792358	-1.0911786777934
278.20093472778  -269.86188130718	0	168.52789306641	29.125970840454	-1.0912439711223
278.20093472778  -269.86188130718	0	168.81585693359	29.3420753479	-1.0912737474308
278.20093472778  -269.86188130718	0	168.43200683594	29.054019927979	-1.0913447022979
278.20093472778  -269.86188130718	0	168.72329711914	29.272609710693	-1.0914445946322
278.20093472778  -269.86188130718	0	168.69450378418	29.251001358032	-1.0914227896936
-103.30191802979  -39.670234680176	0	168.56251525879	29.15195274353	-1.0914705612877
-103.51287275474  -39.828538705474	0	168.82234191895	29.346942901611	-1.091454998656
-103.78195705779  -40.030470547187	0	168.23883056641	28.909048080444	-1.0915833173071
-103.5075485946  -39.824553163443	0	168.59747314453	29.178186416626	-1.0917915888555
-103.16743022305  -39.569325194948	0	168.89869689941	29.40424156189	-1.0916956517417
-103.40107691547  -39.744665828684	0	168.68579101563	29.244464874268	-1.0915687354786
-103.6473062122  -39.929446720045	0	168.80548095703	29.334285736084	-1.0914878837164
-103.47470075231  -39.799919401336	0	168.60083007813	29.180713653564	-1.0914503324007
-103.2893126009  -39.660799168158	0	168.34927368164	28.991933822632	-1.0916122598316
-103.14001044127  -39.54876092677	0	168.63304138184	29.204885482788	-1.09174346185
-103.71435728795  -39.979776284615	0	168.96025085449	29.450433731079	-1.0915979511978
-103.43296483695  -39.768609785388	0	168.71501159668	29.266397476196	-1.0914295699757
-103.60098560337  -39.894694579309	0	168.47428894043	29.085750579834	-1.0914835635829
-103.37844445319  -39.72768985821	0	168.65124511719	29.21854019165	-1.0915581803401
-103.28869211768  -39.660343406197	0	168.82844543457	29.351522445679	-1.091473024904
-103.50980120633  -39.826268201751	0	168.96243286133	29.452072143555	-1.0912593298622
-103.46148276607  -39.7900079956	0	168.39140319824	29.023548126221	-1.0912552824495
-103.49911632098  -39.818249248347	0	168.68196105957	29.241588592529	-1.0913688216514
-103.315401878  -39.680389582048	0	168.51715087891	29.117908477783	-1.0914220956346
-103.32450694251  -39.687211439207	0	168.73910522461	29.284473419189	-1.0914442830822
-103.29994825969  -39.668796104638	0	168.81935119629	29.344692230225	-1.0913345000657
-103.64325258122  -39.926414817554	0	168.59614562988	29.177196502686	-1.0912966822421
-103.27217568668  -39.647946066346	0	168.64761352539	29.215810775757	-1.0913349126714
-103.27098599069  -39.64705007119	0	168.61180114746	29.188938140869	-1.0913642400681
-103.44975234701  -39.781204956762	0	168.79203796387	29.324199676514	-1.0913277290107
-103.51665827144  -39.831412344264	0	168.77603149414	29.312185287476	-1.0912241976134
-103.55604774141  -39.860973106125	0	168.79583740234	29.327053070068	-1.0911272976752
-103.25755004961  -39.636972748577	0	168.45959472656	29.074722290039	-1.0911777497925
-103.2134067335  -39.603843164785	0	168.83360290527	29.355382919312	-1.0912050666407
-103.60601880557  -39.898475363859	0	168.8268737793	29.350337982178	-1.0910742389852
-103.71050956178  -39.976888601973	0	168.64863586426	29.216588973999	-1.0910354473582
-103.19811725757  -39.592374020415	0	168.58929443359	29.172052383423	-1.0911031263323
-103.59115065228  -39.887311195155	0	168.55792236328	29.148509979248	-1.0912058631423
-103.46208852002  -39.790458645789	0	168.853515625	29.370330810547	-1.09118517509
-103.67455234304  -39.949905926068	0	168.88629150391	29.394924163818	-1.0910258374905
-103.45765039318  -39.787137014582	0	168.49710083008	29.102863311768	-1.091036167141
-103.39635241519  -39.741133808239	0	168.40864562988	29.036493301392	-1.0912518424582
-103.69663582585  -39.966478963142	0	168.91851806641	29.419118881226	-1.0912656828688
-103.66467828991  -39.942503086903	0	168.52149963379	29.121170043945	-1.0912345082552
-103.45842955109  -39.787720115816	0	168.65425109863	29.22080039978	-1.0913170190587
-103.24322664109  -39.626221784148	0	168.4467010498	29.065048217773	-1.0914271791181
-103.36249094096  -39.715717940331	0	168.66535949707	29.229131698608	-1.0915209360268
-103.44681866964  -39.779002838027	0	168.71943664551	29.269718170166	-1.0914891533538
-63.378252608686  -46.54648466847	-0.16873999305616	-73.339538307644	-45.514473583227	-0.16658310893209
-60.599088122416  -46.833895681512	-0.16885978767494	-70.56076420018	-45.806593109218	-0.11669109441443
-58.386865130575  -47.693112690222	-0.17076291909652	-68.302851173994	-46.351738807446	-0.064468198466874
-54.764965578318  -47.686804662527	-0.17314262077995	-66.602491959262	-47.034629727055	-0.012069164900981
-54.55895755334  -48.275645191733	-0.17417135579537	-64.504934860379	-47.07828933605	0.05560413662526
-53.056749847942  -48.394447328429	-0.17580231867989	-63.044477290387	-47.30699936627	0.12802147726555
-51.622080766676  -48.291398169255	-0.1725685664946	-61.674199163755	-47.456703201421	0.18977430804696
-45.407637647524  -48.681643478704	-0.16361269800571	-60.065723710462	-47.285114159375	0.25572326531608
-49.162153148954  -47.761346232295	-0.14826271851813	-59.317874477873	-47.63846942275	0.30544297971655
-41.506968203748  -47.842667491706	-0.12708494199922	-58.02922324333	-47.49489933212	0.38327270903512
-39.818563722506  -47.17569944172	-0.10115128817988	-57.393449816404	-47.700095568394	0.43753989994552
-36.885521631224  -45.774767881135	-0.062843681897255	-55.584924009108	-48.023452052472	0.50223525785672
-35.010275543056  -44.574101936612	-0.015465886361541	-55.148026009428	-47.990508182545	0.59781450720854
-33.927419828696  -43.875285195359	0.027452660914154	-54.773383869124	-47.912100750607	0.67435702836453
-32.674798834225  -43.017266078492	0.064970158577975	-54.676589018858	-47.984976582828	0.73911208040295
-30.975727670933  -41.838706082497	0.10397796765793	-54.363058328749	-47.779066709484	0.80046763206054
-29.885248750691  -40.974435312131	0.14281754960305	-53.930650227751	-47.338831427204	0.84652169758424
-29.166397119643  -40.325154691072	0.17692521051989	-54.321214326799	-47.47862078924	0.87347892341733
-28.608078429  -39.824544388503	0.20571771845621	-54.275114807045	-47.352687208085	0.8636666554018
-27.85441161783  -39.226786662138	0.23132277235065	-54.801947865743	-47.726883355506	0.86576188947142
-27.546510272147  -39.024751728071	0.25215241172039	-54.956847322472	-47.85827023614	0.86657037622121
-26.525255970697  -38.354663344834	0.27087889862321	-54.575632421618	-47.60460160365	0.89389094118907
-25.884247267016  -38.037601531159	0.28817661836756	-54.461292266846	-47.691223144531	0.91423491682473
-25.160304016525  -37.72162969117	0.30088581694382	-54.393013000488	-47.731666564941	0.92511914538582
-24.412247198316  -37.445252997084	0.3098121571892	-54.458290100098	-47.808536529541	0.91986406208029
-23.840758125428  -37.351405486404	0.31377799847099	-54.316368103027	-47.70352935791	0.9331326874055
-23.185567232759  -37.236875794097	0.31287536512715	-54.592155456543	-47.910617828369	0.90169364775503
-22.287303890148  -36.974945629727	0.31031789462868	-54.203418731689	-47.619186401367	0.90384656351349
-21.385052724799  -36.737786508598	0.30754806985863	-54.272636413574	-47.671146392822	0.9055645918762
-20.561533647035  -36.580135236234	0.30326507623694	-54.278003692627	-47.675170898438	0.90673319384979
-19.004496572406  -35.887814622807	0.30326616335772	-54.295726776123	-47.688472747803	0.90743697682233
-18.226585794716  -35.789689425396	0.30398894508586	-54.499214172363	-47.841175079346	0.9076467096229
-16.924411243247  -35.302653964835	0.30335986857504	-54.624866485596	-47.935470581055	0.90737788665963
-15.978323155573  -35.084185625125	0.30291137040317	-54.563457489014	-47.889389038086	0.90680639564825
-15.333245176422  -35.088696163033	0.29730131640381	-54.563060760498	-47.889087677002	0.90603290840148
-13.962676496878  -34.545617928206	0.2932958235738	-54.668022155762	-47.967861175537	0.90502443160903
-12.918233216317  -34.243255207617	0.29329246540103	-54.144569396973	-47.575038909912	0.90405298323098
-12.144409475469  -34.137099953995	0.29051803974704	-54.433490753174	-47.791854858398	0.90305002776906
-11.258200372659  -33.939266496045	0.28548422219691	-54.188102722168	-47.607707977295	0.90192539443583
-10.063181562677  -33.503515959533	0.28351008477282	-54.305126190186	-47.695526123047	0.90077723886612
-9.0885149670835  -33.226715300165	0.28396083259126	-54.639167785645	-47.946201324463	0.89937532700377
-8.2734807388527  -33.062263679385	0.28253835735726	-54.266498565674	-47.666538238525	0.89797422727975
-7.2503217381172  -32.734914755426	0.2811084482673	-54.270000457764	-47.669166564941	0.89672807904575
-6.1427346541719  -32.338592447392	0.2825685709534	-54.488914489746	-47.833450317383	0.89538475805517
-5.6108140447179  -32.367343433746	0.28085963606434	-54.548217773438	-47.877952575684	0.893943692846
-4.4794366836901  -31.9403852762	0.27866469692401	-54.329170227051	-47.713569641113	0.8926163681475
-3.4675030760806  -31.598814317551	0.28062817360647	-54.350166320801	-47.729320526123	0.89142014281711
-2.695305340804  -31.431742352974	0.28138588050239	-54.488861083984	-47.833408355713	0.89020143235204
-1.6522565549083  -31.056655108674	0.28228150239801	-54.405059814453	-47.770519256592	0.88901903833748
-0.81432606848025  -30.831088811844	0.28376369305825	-54.263660430908	-47.664409637451	0.88799955638567
0.74411248757661  -30.062006866961	0.29091144667014	-54.640338897705	-47.947082519531	0.88693551858867
1.3905327110134  -29.97310509205	0.297934293992	-54.399040222168	-47.766002655029	0.88588687763648
1.8199592243416  -30.040288922908	0.29508311861592	-54.322418212891	-47.708503723145	0.88505085664748
2.8164163950773  -29.677653399311	0.29102955152674	-54.457916259766	-47.81018447876	0.88425295680259
3.3239336944672  -29.677980563335	0.28676227853576	-54.313861846924	-47.702083587646	0.88352648038957
4.1616247284508  -29.426418757642	0.28153572012107	-54.372764587402	-47.746284484863	0.88290008117424
4.8072480786609  -29.315401071006	0.27719562232502	-53.779163360596	-47.300819396973	0.8825683832542
5.7639552454168  -28.967764306025	0.27519158492437	-54.088661193848	-47.533081054688	0.88239316015779
6.3720967357287  -28.878069838059	0.27384068508443	-54.466423034668	-47.816570281982	0.88194686763662
7.2512768985272  -28.581193113549	0.27259087243506	-54.253547668457	-47.656818389893	0.88148089198864
7.8432938041461  -28.495915698631	0.27107692299183	-54.520561218262	-47.857200622559	0.88104010233974
9.0691514789689  -27.93238399624	0.27412969103796	-54.439231872559	-47.796165466309	0.8805714939836
9.6928989130717  -27.817346252651	0.27903755096223	-54.555549621582	-47.883453369141	0.88014057300315
10.44199317196  -27.603339058377	0.28007393854187	-54.382530212402	-47.753612518311	0.87978787675719
11.097549958314  -27.45522491889	0.27954265626692	-54.55818939209	-47.885437011719	0.87947880938947
11.901840173508  -27.19166295697	0.27919216240482	-54.456108093262	-47.808826446533	0.87918309275223
12.701987240993  -26.927791586532	0.28067111235097	-54.630229949951	-47.93949508667	0.87889740603586
13.41588269561  -26.724726336179	0.28212748260471	-54.214344024658	-47.62739944458	0.87876164139013
14.14053803388  -26.509486810025	0.28291884395388	-54.413524627686	-47.776870727539	0.87874631147255
14.802856432247  -26.336880631128	0.28290407436281	-54.433971405029	-47.792217254639	0.8786566839268
15.769118795835  -25.933004978996	0.28570514347042	-54.521350860596	-47.857788085938	0.87854440183442
15.98554248099  -26.08672226774	0.28415772977239	-54.453704833984	-47.807025909424	0.87844980195986
16.878232004027  -25.728494486679	0.28070354205229	-54.402305603027	-47.768455505371	0.8784299143148
17.661657823244  -25.449831760961	0.28288695083288	-54.42818069458	-47.787868499756	0.87843728726211
18.126998800649  -25.405282405119	0.28273302774415	-54.427101135254	-47.787059783936	0.87844754494325
18.922924414227  -25.10861230027	0.28221772675065	-54.470722198486	-47.819797515869	0.87845129545757
19.342999672949  -25.089778224466	0.28067120121226	-54.232856750488	-47.641288757324	0.87855230529736
20.400926666648  -24.589338770766	0.28291304541812	-54.688152313232	-47.982963562012	0.87855838149558
21.225431611454  -24.261824065154	0.29151100664062	-54.438850402832	-47.795875549316	0.87848847931539
21.649007837882  -24.229899968584	0.29512541008895	-54.350440979004	-47.729530334473	0.87857832694231
22.180776159315  -24.111346780486	0.29320257610716	-54.546691894531	-47.876804351807	0.8786214204899
22.559679310988  -24.102649884186	0.28789075124846	-54.400077819824	-47.766780853271	0.87864906317164
23.086398981886  -23.978728064204	0.28119898653645	-54.610420227051	-47.924629211426	0.87865170913015
23.853398128414  -23.671900546393	0.27955909931099	-54.212707519531	-47.626171112061	0.87874471774176
24.514543494782  -23.44177014759	0.2824500527086	-54.104927062988	-47.545288085938	0.87905306180144
24.800842856541  -23.487805474798	0.28087490396178	-54.338287353516	-47.720413208008	0.87928534983452
25.402281910832  -23.292782836722	0.2769655107545	-54.396766662598	-47.764293670654	0.87937665669518
25.931164945879  -23.14889014339	0.27541342941305	-54.566352844238	-47.89155960083	0.87936283125042
26.488683098091  -22.979825057256	0.27482833115301	-54.569274902344	-47.893753051758	0.87927726759204
27.254563352665  -22.651658320103	0.27874628988866	-54.373176574707	-47.746589660645	0.87928409362562
27.731086329643  -22.536870113847	0.28333657074941	-54.316295623779	-47.703910827637	0.87940030466437
28.443558279701  -22.24109100194	0.28797107928903	-54.584449768066	-47.905139923096	0.87941514891235
28.996948451583  -22.06097823274	0.2934663582185	-54.508769989014	-47.848346710205	0.87934788944984
29.464227960105  -21.94075067564	0.29594049814696	-54.518760681152	-47.855850219727	0.87931426980854
29.855453426013  -21.87266878154	0.29473329571242	-54.500144958496	-47.84188079834	0.87928787733983
30.186283395458  -21.84498510865	0.2898343567814	-54.302600860596	-47.693626403809	0.87935889360324
30.073606493881  -21.882120674449	0.28459688755177	-54.39136505127	-47.760242462158	0.87947057611622
29.751807179959  -22.008645513237	0.28001460432724	-54.235858917236	-47.643547058105	0.87960401780959
29.897367090497  -21.751684430644	0.28577650019177	-54.238319396973	-47.645389556885	0.87979198713562
29.145045699382  -22.150640958499	0.29018602607687	-54.291542053223	-47.685329437256	0.87993975220202
28.983904463652  -22.100722718975	0.28963347995154	-54.37979888916	-47.751560211182	0.88001258408576
28.260171686523  -22.477511834782	0.28331460892314	-54.48934173584	-47.833766937256	0.87999154393377
28.15371667207  -22.403109387333	0.27348369854729	-54.458625793457	-47.81071472168	0.87993629983401
27.628389939808  -22.660121656704	0.2618919758468	-54.499561309814	-47.84143447876	0.87987837993112
27.12236263459  -22.864709528782	0	-54.068046569824	-47.517616271973	0.87999489320016
26.914500953265  -22.909286873065	0	-54.479930877686	-47.826709747314	0.88010453295793
27.371515365823  -22.550108577477	0	-54.260631561279	-47.662139892578	0.88012373998788
27.003319614452  -22.813625383605	0	-54.596229553223	-47.913982391357	0.88008571424231
